timestamp,amount,temperature,humidity,windspeed
1718582148000,383.69,19.7,71,4.63
1718582152000,385.47,19.7,71,4.63
1718582166000,386.98,19.7,71,4.63
1718582270000,384.77,19.7,71,4.63
1718582272000,383.27,19.7,71,4.63
1718582276000,381.52,19.7,71,4.63
1718582282000,384.2,19.7,71,4.63
1718582286000,385.72,19.7,71,4.63
1718582346000,383.35,19.7,71,4.63
1718582350000,381.56,19.7,71,4.63
1718582352000,383.27,19.7,71,4.63
1718582356000,385.27,19.7,71,4.63
1718582366000,386.81,19.7,71,4.63
1718582418000,384.88,19.7,71,4.63
1718582420000,383.35,19.7,71,4.63
1718582424000,381.56,19.7,71,4.63
1718582432000,384.05,19.7,71,4.63
1718582436000,385.64,19.7,71,4.63
1718582452000,383.28,19.7,71,4.63
1718582456000,381.52,19.7,71,4.63
1718582466000,383.93,19.7,71,4.63
1718582470000,385.59,19.7,71,4.63
1718582496000,387.09,19.7,71,4.63
1718582548000,384.68,19.7,71,4.63
1718582554000,382.91,19.7,71,4.63
1718582558000,381.35,19.7,71,4.63
1718582560000,383.13,19.7,71,4.63
1718582564000,385.2,19.7,71,4.63
1718582574000,386.8,19.7,71,4.63
1718582588000,384.86,19.7,71,4.63
1718582590000,383.34,19.7,71,4.63
1718582594000,381.55,19.7,71,4.63
1718582596000,383.27,19.7,71,4.63
1718582600000,385.27,19.7,71,4.63
1718582610000,386.81,19.7,71,4.63
1718582612000,384.68,19.7,71,4.63
1718582616000,382.2,19.7,71,4.63
1718582622000,380.67,19.7,71,4.63
1718582624000,382.66,19.7,71,4.63
1718582628000,384.98,19.7,71,4.63
1718582636000,386.62,19.7,71,4.63
1718582644000,384.77,19.7,71,4.63
1718582646000,383.27,19.7,71,4.63
1718582650000,381.52,19.7,71,4.63
1718582660000,383.34,19.7,71,4.63
1718582664000,385.3,19.7,71,4.63
1718582674000,386.82,19.7,71,4.63
1718582676000,384.69,19.7,71,4.63
1718582680000,382.2,19.7,71,4.63
1718582688000,384.19,19.7,71,4.63
1718582692000,385.71,19.7,71,4.63
1718582704000,383.2,19.7,71,4.63
1718582708000,381.49,19.7,71,4.63
1718582716000,384.03,19.7,71,4.63
1718582720000,385.64,19.7,71,4.63
1718582728000,383.02,19.7,71,4.63
1718582732000,381.4,19.7,71,4.63
1718582734000,383.16,19.7,71,4.63
1718582738000,385.22,19.7,71,4.63
1718582748000,386.81,19.7,71,4.63
1718582762000,385.23,19.7,71,4.63
1718582764000,383.59,19.7,71,4.63
1718582768000,381.67,19.7,71,4.63
1718582770000,383.35,19.7,71,4.63
1718582774000,385.31,19.7,71,4.63
1718582784000,386.82,19.7,71,4.63
1718582786000,384.69,19.7,71,4.63
1718582798000,386.43,19.7,71,4.63
1718582832000,384.77,19.7,71,4.63
1718582838000,386.33,19.7,71,4.63
1718582876000,384.68,19.7,71,4.63
1718582880000,382.2,19.7,71,4.63
1718582882000,383.71,19.7,71,4.63
1718582886000,385.48,19.7,71,4.63
1718582900000,386.98,19.7,71,4.63
1718582918000,384.83,19.7,71,4.63
1718582920000,383.32,19.7,71,4.63
1718582924000,381.54,19.7,71,4.63
1718582940000,383.05,19.7,71,4.63
1718582952000,381.24,19.7,71,4.63
1718582954000,382.88,19.7,71,4.63
1718582958000,385.09,19.7,71,4.63
1718582966000,386.64,19.7,71,4.63
1718582996000,384.88,19.7,71,4.63
1718582998000,383.35,19.7,71,4.63
1718583002000,381.56,19.7,71,4.63
1718583004000,383.27,19.7,71,4.63
1718583008000,385.27,19.7,71,4.63
1718583018000,386.81,19.7,71,4.63
1718583092000,384.88,19.2,74,3.6
1718583094000,383.35,19.2,74,3.6
1718583098000,381.56,19.2,74,3.6
1718583112000,380.05,19.2,74,3.6
1718583140000,383.09,19.2,74,3.6
1718583144000,385.18,19.2,74,3.6
1718583154000,386.8,19.2,74,3.6
1718583178000,385.19,19.2,74,3.6
1718583182000,383.38,19.2,74,3.6
1718583186000,381.57,19.2,74,3.6
1718583196000,383.93,19.2,74,3.6
1718583200000,385.59,19.2,74,3.6
1718583226000,387.09,19.2,74,3.6
1718583346000,385.57,19.2,74,3.6
1718583348000,383.82,19.2,74,3.6
1718583352000,381.79,19.2,74,3.6
1718583364000,383.88,19.2,74,3.6
1718583368000,385.56,19.2,74,3.6
1718583388000,387.06,19.2,74,3.6
1718583392000,384.87,19.2,74,3.6
1718583394000,383.34,19.2,74,3.6
1718583398000,381.55,19.2,74,3.6
1718583408000,383.93,19.2,74,3.6
1718583412000,385.59,19.2,74,3.6
1718583418000,382.85,19.2,74,3.6
1718583422000,381.32,19.2,74,3.6
1718583450000,383.68,19.2,74,3.6
1718583454000,385.47,19.2,74,3.6
1718583482000,386.97,19.2,74,3.6
1718583496000,384.28,19.2,74,3.6
1718583506000,385.79,19.2,74,3.6
1718583538000,384.29,19.2,74,3.6
1718583542000,382.01,19.2,74,3.6
1718583548000,384.36,19.2,74,3.6
1718583554000,386.2,19.2,74,3.6
1718583558000,384.45,19.2,74,3.6
1718583574000,386.2,19.2,74,3.6
1718583726000,384.66,19.2,74,3.6
1718583730000,382.18,19.2,74,3.6
1718583736000,380.67,19.2,74,3.6
1718583742000,382.39,19.2,74,3.6
1718583746000,384.85,19.2,74,3.6
1718583752000,386.36,19.2,74,3.6
1718583782000,383.35,19.2,74,3.6
1718583786000,381.56,19.2,74,3.6
1718583794000,383.26,19.2,74,3.6
1718583806000,381.26,19.2,74,3.6
1718583824000,383.13,19.2,74,3.6
1718583828000,385.21,19.2,74,3.6
1718583836000,382.92,19.2,74,3.6
1718583840000,381.35,19.2,74,3.6
1718583858000,383.01,19.2,74,3.6
1718583862000,381.4,19.2,74,3.6
1718583886000,382.9,19.2,74,3.6
1718583898000,381.22,19.2,74,3.6
1718583916000,382.93,19.2,74,3.6
1718583926000,381.16,19.2,74,3.6
1718583952000,383.74,19.2,74,3.6
1718583956000,385.5,19.2,74,3.6
1718583958000,383.78,19.2,74,3.6
1718583962000,381.76,19.2,74,3.6
1718583966000,384.43,19.2,74,3.6
1718583972000,386.22,19.2,74,3.6
1718584000000,383.35,19.2,74,3.6
1718584004000,381.56,19.2,74,3.6
1718584006000,383.1,19.2,74,3.6
1718584010000,385.19,19.2,74,3.6
1718584020000,386.8,19.2,74,3.6
1718584032000,384.85,19.2,74,3.6
1718584034000,383.33,19.2,74,3.6
1718584038000,381.55,19.2,74,3.6
1718584050000,383.73,19.2,74,3.6
1718584054000,385.49,19.2,74,3.6
1718584068000,383.23,19.2,74,3.6
1718584072000,381.5,19.2,74,3.6
1718584078000,384.02,19.2,74,3.6
1718584082000,385.63,19.2,74,3.6
1718584110000,382.94,19.2,74,3.6
1718584114000,381.36,19.2,74,3.6
1718584136000,383.7,19.2,74,3.6
1718584140000,385.48,19.2,74,3.6
1718584154000,386.98,19.2,74,3.6
1718584164000,384.75,19.2,74,3.6
1718584168000,382.23,19.2,74,3.6
1718584174000,384.43,19.2,74,3.6
1718584180000,386.22,19.2,74,3.6
1718584294000,383.35,18.8,75,3.6
1718584298000,381.56,18.8,75,3.6
1718584300000,383.1,18.8,75,3.6
1718584304000,385.19,18.8,75,3.6
1718584314000,386.8,18.8,75,3.6
1718584358000,384.88,18.8,75,3.6
1718584372000,386.51,18.8,75,3.6
1718584384000,384.82,18.8,75,3.6
1718584386000,383.31,18.8,75,3.6
1718584394000,385.5,18.8,75,3.6
1718584402000,382.99,18.8,75,3.6
1718584406000,381.39,18.8,75,3.6
1718584430000,383.69,18.8,75,3.6
1718584434000,385.47,18.8,75,3.6
1718584454000,387.01,18.8,75,3.6
1718584468000,384.88,18.8,75,3.6
1718584470000,383.35,18.8,75,3.6
1718584474000,381.56,18.8,75,3.6
1718584478000,383.87,18.8,75,3.6
1718584484000,381.88,18.8,75,3.6
1718584494000,383.98,18.8,75,3.6
1718584498000,385.61,18.8,75,3.6
1718584500000,383.85,18.8,75,3.6
1718584504000,381.8,18.8,75,3.6
1718584510000,384.29,18.8,75,3.6
1718584514000,382.01,18.8,75,3.6
1718584522000,380.4,18.8,75,3.6
1718584550000,382.23,18.8,75,3.6
1718584556000,380.69,18.8,75,3.6
1718584580000,383.68,18.8,75,3.6
1718584584000,385.47,18.8,75,3.6
1718584598000,386.98,18.8,75,3.6
1718584600000,384.8,18.8,75,3.6
1718584602000,383.29,18.8,75,3.6
1718584608000,384.79,18.8,75,3.6
1718584622000,386.32,18.8,75,3.6
1718584654000,384.59,18.8,75,3.6
1718584658000,382.15,18.8,75,3.6
1718584660000,383.68,18.8,75,3.6
1718584664000,385.47,18.8,75,3.6
1718584672000,382.9,18.8,75,3.6
1718584676000,381.34,18.8,75,3.6
1718584688000,383.83,18.8,75,3.6
1718584692000,385.54,18.8,75,3.6
1718584710000,387.05,18.8,75,3.6
1718584802000,384.84,18.8,75,3.6
1718584804000,383.32,18.8,75,3.6
1718584808000,381.55,18.8,75,3.6
1718584816000,384.04,18.8,75,3.6
1718584820000,385.64,18.8,75,3.6
1718584830000,383.12,18.8,75,3.6
1718584834000,381.45,18.8,75,3.6
1718584836000,383.2,18.8,75,3.6
1718584840000,385.24,18.8,75,3.6
1718584850000,386.81,18.8,75,3.6
1718584860000,384.84,18.8,75,3.6
1718584862000,383.32,18.8,75,3.6
1718584874000,385.45,18.8,75,3.6
1718584888000,386.98,18.8,75,3.6
1718584914000,384.76,18.8,75,3.6
1718584918000,382.23,18.8,75,3.6
1718584926000,384.2,18.8,75,3.6
1718584930000,385.72,18.8,75,3.6
1718584934000,384.22,18.8,75,3.6
1718584938000,381.98,18.8,75,3.6
1718584944000,384.35,18.8,75,3.6
1718584950000,382.44,18.8,75,3.6
1718584958000,384.9,18.8,75,3.6
1718584966000,386.6,18.8,75,3.6
1718585016000,384.63,18.8,75,3.6
1718585020000,382.17,18.8,75,3.6
1718585022000,383.69,18.8,75,3.6
1718585026000,385.47,18.8,75,3.6
1718585046000,383.61,18.8,75,3.6
1718585050000,381.68,18.8,75,3.6
1718585060000,383.36,18.8,75,3.6
1718585064000,385.32,18.8,75,3.6
1718585074000,386.82,18.8,75,3.6
1718585100000,383.76,18.8,75,3.6
1718585104000,381.76,18.8,75,3.6
1718585118000,383.47,18.8,75,3.6
1718585124000,381.75,18.8,75,3.6
1718585134000,383.96,18.8,75,3.6
1718585138000,385.6,18.8,75,3.6
1718585140000,383.85,18.8,75,3.6
1718585144000,381.8,18.8,75,3.6
1718585154000,383.85,18.8,75,3.6
1718585158000,385.55,18.8,75,3.6
1718585178000,383.04,18.8,75,3.6
1718585182000,381.41,18.8,75,3.6
1718585196000,383.79,18.8,75,3.6
1718585200000,385.52,18.8,75,3.6
1718585210000,383.02,18.8,75,3.6
1718585218000,385.03,18.8,75,3.6
1718585226000,386.63,18.8,75,3.6
1718585306000,384.88,18.8,75,3.6
1718585316000,386.41,18.8,75,3.6
1718585318000,384.4,18.8,75,3.6
1718585322000,382.06,18.8,75,3.6
1718585324000,383.62,18.8,75,3.6
1718585328000,385.44,18.8,75,3.6
1718585338000,383.09,18.8,75,3.6
1718585344000,384.72,18.8,75,3.6
1718585352000,382.81,18.8,75,3.6
1718585356000,381.3,18.8,75,3.6
1718585374000,383.72,18.8,75,3.6
1718585378000,385.49,18.8,75,3.6
1718585394000,387.02,18.8,75,3.6
1718585402000,384.86,18.8,75,3.6
1718585404000,383.34,18.8,75,3.6
1718585408000,385.3,18.8,75,3.6
1718585418000,386.82,18.8,75,3.6
1718585444000,384.88,18.8,75,3.6
1718585446000,383.35,18.8,75,3.6
1718585450000,381.56,18.8,75,3.6
1718585456000,383.42,18.8,75,3.6
1718585462000,385.36,18.8,75,3.6
1718585474000,386.91,18.8,75,3.6
1718585532000,384.29,18.1,77,3.6
1718585536000,382.01,18.1,77,3.6
1718585542000,383.77,18.1,77,3.6
1718585546000,385.51,18.1,77,3.6
1718585554000,382.99,18.1,77,3.6
1718585558000,385.14,18.1,77,3.6
1718585566000,386.65,18.1,77,3.6
1718585622000,384.29,18.1,77,3.6
1718585626000,382.01,18.1,77,3.6
1718585632000,384.07,18.1,77,3.6
1718585640000,382.2,18.1,77,3.6
1718585646000,380.67,18.1,77,3.6
1718585658000,382.31,18.1,77,3.6
1718585662000,384.82,18.1,77,3.6
1718585668000,386.35,18.1,77,3.6
1718585700000,383.35,18.1,77,3.6
1718585708000,385.51,18.1,77,3.6
1718585716000,382.99,18.1,77,3.6
1718585720000,381.39,18.1,77,3.6
1718585726000,383.4,18.1,77,3.6
1718585730000,385.33,18.1,77,3.6
1718585742000,386.91,18.1,77,3.6
1718585780000,384.18,18.1,77,3.6
1718585784000,381.95,18.1,77,3.6
1718585790000,384.34,18.1,77,3.6
1718585796000,386.19,18.1,77,3.6
1718585830000,383.35,18.1,77,3.6
1718585838000,385.51,18.1,77,3.6
1718585878000,387.03,18.1,77,3.6
1718585888000,384.87,18.1,77,3.6
1718585890000,383.34,18.1,77,3.6
1718585894000,381.56,18.1,77,3.6
1718585906000,383.56,18.1,77,3.6
1718585910000,385.41,18.1,77,3.6
1718585922000,386.92,18.1,77,3.6
1718585932000,385.22,18.1,77,3.6
1718585942000,386.81,18.1,77,3.6
1718585980000,384.88,18.1,77,3.6
1718585986000,383.15,18.1,77,3.6
1718585990000,381.47,18.1,77,3.6
1718585998000,384.03,18.1,77,3.6
1718586002000,385.63,18.1,77,3.6
1718586014000,383.01,18.1,77,3.6
1718586018000,381.4,18.1,77,3.6
1718586026000,384.01,18.1,77,3.6
1718586030000,385.63,18.1,77,3.6
1718586080000,383.35,18.1,77,3.6
1718586084000,381.56,17.9,79,3.6
1718586090000,383.42,17.9,79,3.6
1718586096000,385.48,17.9,79,3.6
1718586108000,382.77,17.9,79,3.6
1718586118000,385.1,17.9,79,3.6
1718586126000,386.65,17.9,79,3.6
1718586130000,384.67,17.9,79,3.6
1718586136000,386.3,17.9,79,3.6
1718586196000,384.77,17.9,79,3.6
1718586210000,382.91,17.9,79,3.6
1718586218000,381.05,17.9,79,3.6
1718586228000,383.85,17.9,79,3.6
1718586232000,385.55,17.9,79,3.6
1718586272000,382.16,17.9,79,3.6
1718586276000,384.45,17.9,79,3.6
1718586282000,386.23,17.9,79,3.6
1718586364000,383.35,17.9,79,3.6
1718586368000,381.56,17.9,79,3.6
1718586382000,380.05,17.9,79,3.6
1718586410000,382.14,17.9,79,3.6
1718586418000,380.43,17.9,79,3.6
1718586436000,382.25,17.9,79,3.6
1718586452000,380.51,17.9,79,3.6
1718586494000,382.23,17.9,79,3.6
1718586506000,380.7,17.9,79,3.6
1718586572000,382.23,17.9,79,3.6
1718586580000,383.86,17.9,79,3.6
1718586598000,381.93,17.9,79,3.6
1718586608000,383.65,17.9,79,3.6
1718586614000,381.8,17.9,79,3.6
1718586626000,383.43,17.9,79,3.6
1718586630000,381.6,17.9,79,3.6
1718586644000,380.05,17.9,79,3.6
1718586668000,381.94,17.9,79,3.6
1718586682000,380.39,17.9,79,3.6
1718586786000,382.23,17.9,79,3.6
1718586794000,383.86,17.9,79,3.6
1718586806000,381.98,17.9,79,3.6
1718586814000,380.39,17.9,79,3.6
1718586826000,382.28,17.9,79,3.6
1718586838000,380.67,17.9,79,3.6
1718586894000,382.23,17.9,79,3.6
1718586900000,380.68,17.9,79,3.6
1718586974000,382.23,17.9,79,3.6
1718586982000,383.86,17.9,79,3.6
1718586994000,381.98,17.9,79,3.6
1718587002000,380.39,17.9,79,3.6
1718587018000,382.14,17.9,79,3.6
1718587026000,383.84,17.9,79,3.6
1718587030000,381.79,17.9,79,3.6
1718587040000,380.22,17.9,79,3.6
1718587138000,382.23,17.9,79,3.6
1718587148000,380.6,17.9,79,3.6
1718587198000,382.23,17.9,79,3.6
1718587208000,380.6,17.9,79,3.6
1718587316000,382.14,17.6,80,3.6
1718587318000,383.67,17.6,80,3.6
1718587322000,385.29,17.6,80,3.6
1718587328000,383.62,17.6,80,3.6
1718587332000,381.69,17.6,80,3.6
1718587344000,380.12,17.6,80,3.6
1718587420000,382.27,17.6,80,3.6
1718587430000,380.6,17.6,80,3.6
1718587450000,382.25,17.6,80,3.6
1718587458000,383.86,17.6,80,3.6
1718587470000,381.98,17.6,80,3.6
1718587490000,383.5,17.6,80,3.6
1718587494000,381.63,17.6,80,3.6
1718587506000,380.11,17.6,80,3.6
1718587532000,382.12,17.6,80,3.6
1718587554000,383.84,17.6,80,3.6
1718587560000,381.87,17.6,80,3.6
1718587568000,380.37,17.6,80,3.6
1718587622000,382.23,17.6,80,3.6
1718587640000,380.64,17.6,80,3.6
1718587680000,382.23,17.6,80,3.6
1718587692000,380.7,17.6,80,3.6
1718587698000,382.37,17.6,80,3.6
1718587712000,380.74,17.6,80,3.6
1718587732000,383.69,17.6,80,3.6
1718587736000,381.72,17.6,80,3.6
1718587746000,380.21,17.6,80,3.6
1718587752000,382.33,17.6,80,3.6
1718587762000,380.61,17.6,80,3.6
1718587902000,382.23,17.4,80,3.6
1718587912000,380.6,17.4,80,3.6
1718587944000,382.23,17.4,80,3.6
1718587952000,383.8,17.4,80,3.6
1718587962000,381.95,17.4,80,3.6
1718587976000,383.49,17.4,80,3.6
1718587984000,381.84,17.4,80,3.6
1718587992000,383.4,17.4,80,3.6
1718587996000,381.58,17.4,80,3.6
1718588010000,380.05,17.4,80,3.6
1718588034000,382.12,17.4,80,3.6
1718588048000,380.45,17.4,80,3.6
1718588104000,382.23,17.4,80,3.6
1718588112000,383.86,17.4,80,3.6
1718588120000,381.92,17.4,80,3.6
1718588128000,380.38,17.4,80,3.6
1718588152000,382.24,17.4,80,3.6
1718588160000,383.86,17.4,80,3.6
1718588172000,381.98,17.4,80,3.6
1718588180000,380.39,17.4,80,3.6
1718588186000,382.39,17.4,80,3.6
1718588194000,383.9,17.4,80,3.6
1718588200000,381.89,17.4,80,3.6
1718588208000,380.37,17.4,80,3.6
1718588212000,382.36,17.4,80,3.6
1718588218000,380.73,17.4,80,3.6
1718588236000,382.26,17.4,80,3.6
1718588244000,383.87,17.4,80,3.6
1718588250000,381.88,17.4,80,3.6
1718588258000,380.37,17.4,80,3.6
1718588306000,382.11,17.4,80,3.6
1718588312000,383.61,17.4,80,3.6
1718588316000,381.68,17.4,80,3.6
1718588328000,380.11,17.4,80,3.6
1718588340000,382.25,17.4,80,3.6
1718588348000,383.86,17.4,80,3.6
1718588372000,382.03,17.4,80,3.6
1718588380000,380.4,17.4,80,3.6
1718588468000,382.23,17.4,80,3.6
1718588480000,380.49,17.4,80,3.6
1718588536000,383.08,17.4,80,3.6
1718588540000,385.18,17.4,80,3.6
1718588542000,383.56,17.4,80,3.6
1718588546000,381.66,17.4,80,3.6
1718588558000,380.11,17.4,80,3.6
1718588576000,382.24,17.4,80,3.6
1718588592000,380.51,17.4,80,3.6
1718588646000,382.23,17.4,80,3.6
1718588656000,380.6,17.4,80,3.6
1718588688000,382.52,17.4,80,3.6
1718588694000,380.78,17.4,80,3.6
1718588736000,382.3,17.4,80,3.6
1718588748000,380.71,17.4,80,3.6
1718588782000,382.79,17.4,80,3.6
1718588796000,381.26,17.4,80,3.6
1718588828000,382.81,17.4,80,3.6
1718588838000,381.14,17.4,80,3.6
1718588864000,382.89,17.4,80,3.6
1718588872000,381.05,17.4,80,3.6
1718588882000,382.86,17.4,80,3.6
1718588902000,381.34,17.4,80,3.6
1718589016000,382.88,17.4,80,3.6
1718589024000,381.05,17.4,80,3.6
1718589042000,382.92,17.4,80,3.6
1718589050000,381,17.4,80,3.6
1718589068000,382.92,17.4,80,3.6
1718589072000,381.36,17.4,80,3.6
1718589120000,382.88,17.2,81,3.6
1718589136000,381.31,17.2,81,3.6
1718589240000,382.89,17.2,81,3.6
1718589244000,381.34,17.2,81,3.6
1718589274000,383.28,17.2,81,3.6
1718589284000,381.21,17.2,81,3.6
1718589308000,382.9,17.2,81,3.6
1718589320000,381.22,17.2,81,3.6
1718589370000,382.88,17.2,81,3.6
1718589380000,381.15,17.2,81,3.6
1718589388000,383.16,17.2,81,3.6
1718589398000,381.2,17.2,81,3.6
1718589618000,383.01,17.2,81,3.6
1718589626000,381.08,17.2,81,3.6
1718589690000,382.88,17.2,81,3.6
1718589702000,381.17,17.2,81,3.6
1718589722000,382.83,17.2,81,3.6
1718589732000,381.1,17.2,81,3.6
1718589764000,382.89,17.2,81,3.6
1718589774000,381.15,17.2,81,3.6
1718589818000,382.88,17.2,81,3.6
1718589822000,381.34,17.2,81,3.6
1718589880000,383.67,17.2,81,3.6
1718589884000,385.47,17.2,81,3.6
1718589890000,382.81,17.2,81,3.6
1718589898000,381.23,17.2,81,3.6
1718589922000,383.21,17.2,81,3.6
1718589936000,381.3,17.2,81,3.6
1718589968000,382.89,17.2,81,3.6
1718589976000,381.05,17.2,81,3.6
1718590034000,382.88,17.2,81,3.6
1718590058000,381.27,17.2,81,3.6
1718590092000,382.89,17.2,81,3.6
1718590102000,381.15,17.2,81,3.6
1718590110000,382.96,17.2,81,3.6
1718590126000,381.31,17.2,81,3.6
1718590140000,383.78,17.2,81,3.6
1718590148000,382.19,17.2,81,3.6
1718590154000,380.67,17.2,81,3.6
1718590166000,382.59,17.2,81,3.6
1718590178000,384.09,17.2,81,3.6
1718590194000,382.02,17.2,81,3.6
1718590202000,380.4,17.2,81,3.6
1718590232000,382.23,17.2,81,3.6
1718590240000,383.86,17.2,81,3.6
1718590248000,381.92,17.2,81,3.6
1718590268000,380.34,17.2,81,3.6
1718590290000,382.24,17,82,3.09
1718590298000,383.86,17,82,3.09
1718590312000,382,17,82,3.09
1718590320000,380.4,17,82,3.09
1718590346000,382.24,17,82,3.09
1718590356000,380.6,17,82,3.09
1718590364000,382.39,17,82,3.09
1718590376000,380.72,17,82,3.09
1718590410000,382.23,17,82,3.09
1718590418000,383.86,17,82,3.09
1718590438000,382.02,17,82,3.09
1718590446000,380.4,17,82,3.09
1718590454000,382.34,17,82,3.09
1718590468000,380.78,17,82,3.09
1718590500000,382.63,17,82,3.09
1718590514000,380.82,17,82,3.09
1718590536000,382.9,17,82,3.09
1718590548000,381.22,17,82,3.09
1718590568000,382.83,17,82,3.09
1718590606000,381.05,17,82,3.09
1718590622000,382.94,17,82,3.09
1718590632000,381.16,17,82,3.09
1718590666000,382.91,17,82,3.09
1718590670000,381.35,17,82,3.09
1718590682000,383.04,17,82,3.09
1718590700000,381.33,17,82,3.09
1718590832000,382.89,17,82,3.09
1718590846000,381.27,17,82,3.09
1718590910000,383.08,16.9,82,3.09
1718590920000,381.18,16.9,82,3.09
1718591054000,382.88,16.9,82,3.09
1718591066000,381.17,16.9,82,3.09
1718591220000,382.82,16.9,82,3.09
1718591232000,381.21,16.9,82,3.09
1718591334000,382.89,16.9,82,3.09
1718591342000,381.05,16.9,82,3.09
1718591362000,382.91,16.9,82,3.09
1718591374000,381.17,16.9,82,3.09
1718591428000,382.68,16.9,82,3.09
1718591446000,380.87,16.9,82,3.09
1718591530000,382.88,16.8,82,3.09
1718591556000,381.32,16.8,82,3.09
1718591644000,382.88,16.8,82,3.09
1718591648000,381.34,16.8,82,3.09
1718591688000,382.91,16.8,82,3.09
1718591692000,381.35,16.8,82,3.09
1718591704000,383.04,16.8,82,3.09
1718591712000,381.08,16.8,82,3.09
1718591742000,383.1,16.8,82,3.09
1718591752000,381.19,16.8,82,3.09
1718591862000,382.88,16.8,82,3.09
1718591872000,381.15,16.8,82,3.09
1718591976000,382.93,16.8,82,3.09
1718591986000,381.16,16.8,82,3.09
1718592048000,382.88,16.8,82,3.09
1718592064000,381.31,16.8,82,3.09
1718592088000,383.02,16.8,82,3.09
1718592098000,381.17,16.8,82,3.09
1718592152000,382.88,16.8,82,3.09
1718592172000,381.34,16.8,82,3.09
1718592182000,383.11,16.8,82,3.09
1718592212000,381.38,16.8,82,3.09
1718592366000,382.88,16.8,82,3.09
1718592374000,384.69,16.8,82,3.09
1718592380000,382.47,16.8,82,3.09
1718592386000,380.76,16.8,82,3.09
1718592434000,382.88,16.8,82,3.09
1718592444000,381.15,16.8,82,3.09
1718592460000,382.95,16.8,82,3.09
1718592468000,381.06,16.8,82,3.09
1718592486000,382.92,16.8,82,3.09
1718592490000,381.36,16.8,82,3.09
1718592514000,382.9,16.8,82,3.09
1718592518000,381.34,16.8,82,3.09
1718592542000,382.9,16.8,82,3.09
1718592546000,381.34,16.8,82,3.09
1718592572000,382.92,16.8,82,3.09
1718592576000,381.35,16.8,82,3.09
1718592734000,382.88,16.5,83,3.09
1718592764000,381.31,16.5,83,3.09
1718592798000,382.89,16.5,83,3.09
1718592802000,381.34,16.5,83,3.09
1718592846000,382.88,16.5,83,3.09
1718592858000,381.17,16.5,83,3.09
1718592880000,382.9,16.5,83,3.09
1718592884000,381.35,16.5,83,3.09
1718592984000,382.88,16.5,83,3.09
1718593004000,381.34,16.5,83,3.09
1718593140000,382.91,16.5,83,3.09
1718593160000,381.34,16.5,83,3.09
1718593174000,382.99,16.5,83,3.09
1718593182000,381.07,16.5,83,3.09
1718593270000,382.88,16.5,83,3.09
1718593280000,381.15,16.5,83,3.09
1718593340000,382.88,16.5,83,3.09
1718593344000,381.34,16.5,83,3.09
1718593396000,382.91,16.5,83,3.09
1718593400000,381.35,16.5,83,3.09
1718593422000,383.7,16.5,83,3.09
1718593430000,382.09,16.5,83,3.09
1718593438000,380.42,16.5,83,3.09
1718593486000,382.14,16.5,83,3.09
1718593488000,383.67,16.5,83,3.09
1718593492000,385.47,16.5,83,3.09
1718593494000,383.75,16.5,83,3.09
1718593498000,381.75,16.5,83,3.09
1718593508000,380.21,16.5,83,3.09
1718593530000,382.09,16.5,83,3.09
1718593540000,380.58,16.5,83,3.09
1718593596000,382.14,16.5,83,3.09
1718593600000,384.45,16.5,83,3.09
1718593608000,382.61,16.5,83,3.09
1718593614000,380.81,16.5,83,3.09
1718593626000,382.33,16.5,83,3.09
1718593634000,383.88,16.5,83,3.09
1718593642000,381.85,16.5,83,3.09
1718593652000,380.23,16.5,83,3.09
1718593732000,382.14,16.5,83,3.09
1718593734000,383.67,16.5,83,3.09
1718593738000,385.47,16.5,83,3.09
1718593740000,383.75,16.5,83,3.09
1718593744000,381.75,16.5,83,3.09
1718593754000,380.21,16.5,83,3.09
1718593828000,382.23,16.5,83,3.09
1718593850000,380.67,16.5,83,3.09
1718593854000,382.5,16.5,83,3.09
1718593858000,384.9,16.5,83,3.09
1718593868000,382.87,16.5,83,3.09
1718593872000,381.33,16.5,83,3.09
1718593880000,383.2,16.5,83,3.09
1718593886000,381.66,16.4,84,0
1718593898000,380.11,16.4,84,0
1718593982000,382.23,16.4,84,0
1718593988000,380.68,16.4,84,0
1718594024000,382.23,16.4,84,0
1718594032000,383.86,16.4,84,0
1718594052000,382.02,16.4,84,0
1718594060000,380.4,16.4,84,0
1718594080000,382.24,16.4,84,0
1718594088000,383.86,16.4,84,0
1718594104000,382.01,16.4,84,0
1718594112000,380.4,16.4,84,0
1718594122000,382.02,16.4,84,0
1718594134000,380.34,16.4,84,0
1718594176000,381.94,16.4,84,0
1718594188000,380.33,16.4,84,0
1718594248000,382.23,16.4,84,0
1718594256000,383.86,16.4,84,0
1718594280000,382.03,16.4,84,0
1718594288000,380.4,16.4,84,0
1718594302000,382.27,16.4,84,0
1718594310000,383.87,16.4,84,0
1718594316000,381.88,16.4,84,0
1718594354000,380.26,16.4,84,0
1718594420000,382.23,16.4,84,0
1718594432000,380.7,16.4,84,0
1718594466000,382.23,16.4,84,0
1718594482000,380.51,16.3,84,0
1718594494000,382.22,16.3,84,0
1718594502000,383.86,16.3,84,0
1718594508000,381.87,16.3,84,0
1718594520000,383.55,16.3,84,0
1718594538000,381.87,16.3,84,0
1718594546000,380.37,16.3,84,0
1718594560000,382.27,16.3,84,0
1718594572000,380.64,16.3,84,0
1718594608000,382.23,16.3,84,0
